RegionID,Neighborhood,City,Year,Predicted Home Value
268633,Chaffee Park,Denver,2034,741580.0
268633,Chaffee Park,Denver,2035,777303.0
268635,Cherry Creek,Denver,2024,974744.0
268635,Cherry Creek,Denver,2025,994865.0
268635,Cherry Creek,Denver,2026,1015460.0
268635,Cherry Creek,Denver,2027,1037075.0
268635,Cherry Creek,Denver,2028,1060196.0
268635,Cherry Creek,Denver,2029,1084317.0
268635,Cherry Creek,Denver,2030,1110105.0
268635,Cherry Creek,Denver,2031,1138654.0
268635,Cherry Creek,Denver,2032,1170680.0
268635,Cherry Creek,Denver,2033,1205039.0
268635,Cherry Creek,Denver,2034,1240494.0
268635,Cherry Creek,Denver,2035,1276217.0
268636,City Park,Denver,2024,698607.0
268636,City Park,Denver,2025,720713.0
268636,City Park,Denver,2026,744038.0
268636,City Park,Denver,2027,769792.0
268636,City Park,Denver,2028,799245.0
268636,City Park,Denver,2029,832436.0
268636,City Park,Denver,2030,867577.0
268636,City Park,Denver,2031,903162.0
268636,City Park,Denver,2032,938885.0
268636,City Park,Denver,2033,974608.0
268636,City Park,Denver,2034,1010330.0
268636,City Park,Denver,2035,1046054.0
268637,City Park West,Denver,2024,623163.0
268637,City Park West,Denver,2025,642948.0
268637,City Park West,Denver,2026,664146.0
268637,City Park West,Denver,2027,685811.0
268637,City Park West,Denver,2028,709234.0
268637,City Park West,Denver,2029,734961.0
268637,City Park West,Denver,2030,762609.0
268637,City Park West,Denver,2031,793270.0
268637,City Park West,Denver,2032,827504.0
268637,City Park West,Denver,2033,862967.0
268637,City Park West,Denver,2034,898690.0
268637,City Park West,Denver,2035,934413.0
268638,Civic Center,Denver,2024,680322.0
268638,Civic Center,Denver,2025,703054.0
268638,Civic Center,Denver,2026,727733.0
268638,Civic Center,Denver,2027,753187.0
268638,Civic Center,Denver,2028,781607.0
268638,Civic Center,Denver,2029,813447.0
268638,Civic Center,Denver,2030,847531.0
268638,Civic Center,Denver,2031,882886.0
268638,Civic Center,Denver,2032,918502.0
268638,Civic Center,Denver,2033,954148.0
268638,Civic Center,Denver,2034,989870.0
268638,Civic Center,Denver,2035,1025593.0
268643,Congress Park,Denver,2024,737429.0
268643,Congress Park,Denver,2025,760525.0
268643,Congress Park,Denver,2026,784154.0
268643,Congress Park,Denver,2027,808152.0
268643,Congress Park,Denver,2028,833179.0
268643,Congress Park,Denver,2029,859468.0
268643,Congress Park,Denver,2030,887107.0
268643,Congress Park,Denver,2031,918075.0
268643,Congress Park,Denver,2032,952153.0
268643,Congress Park,Denver,2033,987389.0
268643,Congress Park,Denver,2034,1023005.0
268643,Congress Park,Denver,2035,1058621.0
268644,Cory - Merrill,Denver,2024,810640.0
268644,Cory - Merrill,Denver,2025,835124.0
268644,Cory - Merrill,Denver,2026,860384.0
268644,Cory - Merrill,Denver,2027,886408.0
268644,Cory - Merrill,Denver,2028,913241.0
268644,Cory - Merrill,Denver,2029,942717.0
268644,Cory - Merrill,Denver,2030,974639.0
268644,Cory - Merrill,Denver,2031,1009013.0
268644,Cory - Merrill,Denver,2032,1044443.0
268644,Cory - Merrill,Denver,2033,1080166.0
268644,Cory - Merrill,Denver,2034,1115889.0
268644,Cory - Merrill,Denver,2035,1151612.0
268646,Country Club,Denver,2024,1230996.0
268646,Country Club,Denver,2025,1255115.0
268646,Country Club,Denver,2026,1280876.0
268646,Country Club,Denver,2027,1308313.0
268646,Country Club,Denver,2028,1338028.0
268646,Country Club,Denver,2029,1369971.0
268646,Country Club,Denver,2030,1403669.0
268646,Country Club,Denver,2031,1438275.0
268646,Country Club,Denver,2032,1473850.0
268646,Country Club,Denver,2033,1509465.0
268646,Country Club,Denver,2034,1545154.0
268646,Country Club,Denver,2035,1580877.0
268652,Denver International Airport,Denver,2024,375705.0
268652,Denver International Airport,Denver,2025,393128.0
268652,Denver International Airport,Denver,2026,410551.0
268652,Denver International Airport,Denver,2027,428103.0
268652,Denver International Airport,Denver,2028,446116.0
268652,Denver International Airport,Denver,2029,464212.0
268652,Denver International Airport,Denver,2030,482729.0
268652,Denver International Airport,Denver,2031,501854.0
268652,Denver International Airport,Denver,2032,522174.0
268652,Denver International Airport,Denver,2033,543274.0
268652,Denver International Airport,Denver,2034,565130.0
268652,Denver International Airport,Denver,2035,587463.0
268657,East Colfax,Denver,2024,422585.0
268657,East Colfax,Denver,2025,445594.0
268657,East Colfax,Denver,2026,476568.0
268657,East Colfax,Denver,2027,510976.0
268657,East Colfax,Denver,2028,546632.0
268657,East Colfax,Denver,2029,582355.0
268657,East Colfax,Denver,2030,618078.0
268657,East Colfax,Denver,2031,653801.0
268657,East Colfax,Denver,2032,689524.0
268657,East Colfax,Denver,2033,725247.0
268657,East Colfax,Denver,2034,760970.0
268657,East Colfax,Denver,2035,796692.0
268659,Elyria Swansea,Denver,2024,378558.0
268659,Elyria Swansea,Denver,2025,397632.0
268659,Elyria Swansea,Denver,2026,421797.0
268659,Elyria Swansea,Denver,2027,449392.0
268659,Elyria Swansea,Denver,2028,479890.0
268659,Elyria Swansea,Denver,2029,513226.0
268659,Elyria Swansea,Denver,2030,548509.0
268659,Elyria Swansea,Denver,2031,584090.0
268659,Elyria Swansea,Denver,2032,619727.0
268659,Elyria Swansea,Denver,2033,655450.0
268659,Elyria Swansea,Denver,2034,691173.0
268659,Elyria Swansea,Denver,2035,726896.0
268662,Five Points,Denver,2024,560485.0
268662,Five Points,Denver,2025,579743.0
268662,Five Points,Denver,2026,602007.0
268662,Five Points,Denver,2027,627443.0
268662,Five Points,Denver,2028,656881.0
268662,Five Points,Denver,2029,691030.0
268662,Five Points,Denver,2030,726598.0
268662,Five Points,Denver,2031,762321.0
268662,Five Points,Denver,2032,798044.0
268662,Five Points,Denver,2033,833767.0
268662,Five Points,Denver,2034,869490.0
268662,Five Points,Denver,2035,905213.0
268664,Globeville,Denver,2024,382513.0
268664,Globeville,Denver,2025,404179.0
268664,Globeville,Denver,2026,426713.0
268664,Globeville,Denver,2027,450032.0
268664,Globeville,Denver,2028,474242.0
268664,Globeville,Denver,2029,499108.0
268664,Globeville,Denver,2030,525487.0
268664,Globeville,Denver,2031,555439.0
268664,Globeville,Denver,2032,589455.0
268664,Globeville,Denver,2033,624555.0
268664,Globeville,Denver,2034,660228.0
268664,Globeville,Denver,2035,695951.0
268666,Goldsmith,Denver,2024,497575.0
268666,Goldsmith,Denver,2025,517818.0
268666,Goldsmith,Denver,2026,544091.0
268666,Goldsmith,Denver,2027,573245.0
268666,Goldsmith,Denver,2028,604799.0
268666,Goldsmith,Denver,2029,639004.0
268666,Goldsmith,Denver,2030,674631.0
268666,Goldsmith,Denver,2031,710354.0
268666,Goldsmith,Denver,2032,746077.0
268666,Goldsmith,Denver,2033,781799.0
268666,Goldsmith,Denver,2034,817522.0
268666,Goldsmith,Denver,2035,853245.0
268671,Hampden,Denver,2024,551176.0
268671,Hampden,Denver,2025,575595.0
268671,Hampden,Denver,2026,601919.0
268671,Hampden,Denver,2027,630705.0
268671,Hampden,Denver,2028,662328.0
268671,Hampden,Denver,2029,696926.0
268671,Hampden,Denver,2030,732409.0
268671,Hampden,Denver,2031,768132.0
268671,Hampden,Denver,2032,803855.0
268671,Hampden,Denver,2033,839578.0
268671,Hampden,Denver,2034,875300.0
268671,Hampden,Denver,2035,911024.0
268672,Hampden South,Denver,2024,549290.0
268672,Hampden South,Denver,2025,570488.0
268672,Hampden South,Denver,2026,593366.0
268672,Hampden South,Denver,2027,619412.0
268672,Hampden South,Denver,2028,646990.0
268672,Hampden South,Denver,2029,678241.0
268672,Hampden South,Denver,2030,712421.0
268672,Hampden South,Denver,2031,747479.0
268672,Hampden South,Denver,2032,782938.0
268672,Hampden South,Denver,2033,818554.0
268672,Hampden South,Denver,2034,854170.0
268672,Hampden South,Denver,2035,889843.0
268673,Harvey Park,Denver,2024,465886.0
268673,Harvey Park,Denver,2025,486759.0
268673,Harvey Park,Denver,2026,510448.0
268673,Harvey Park,Denver,2027,537000.0
268673,Harvey Park,Denver,2028,565920.0
268673,Harvey Park,Denver,2029,598430.0
268673,Harvey Park,Denver,2030,632705.0
268673,Harvey Park,Denver,2031,668173.0
268673,Harvey Park,Denver,2032,703840.0
268673,Harvey Park,Denver,2033,739562.0
268673,Harvey Park,Denver,2034,775285.0
268673,Harvey Park,Denver,2035,811008.0
268674,Harvey Park South,Denver,2024,504130.0
268674,Harvey Park South,Denver,2025,525234.0
268674,Harvey Park South,Denver,2026,549114.0
268674,Harvey Park South,Denver,2027,575953.0
268674,Harvey Park South,Denver,2028,607250.0
268674,Harvey Park South,Denver,2029,640646.0
268674,Harvey Park South,Denver,2030,675615.0
268674,Harvey Park South,Denver,2031,711338.0
268674,Harvey Park South,Denver,2032,747061.0
268674,Harvey Park South,Denver,2033,782784.0
268674,Harvey Park South,Denver,2034,818507.0
268674,Harvey Park South,Denver,2035,854230.0
268683,Jefferson Park,Denver,2024,615544.0
268683,Jefferson Park,Denver,2025,636672.0
268683,Jefferson Park,Denver,2026,658603.0
268683,Jefferson Park,Denver,2027,682772.0
268683,Jefferson Park,Denver,2028,709088.0
268683,Jefferson Park,Denver,2029,738903.0
268683,Jefferson Park,Denver,2030,772687.0
268683,Jefferson Park,Denver,2031,808244.0
268683,Jefferson Park,Denver,2032,843967.0
268683,Jefferson Park,Denver,2033,879690.0
268683,Jefferson Park,Denver,2034,915412.0
268683,Jefferson Park,Denver,2035,951136.0
268688,Lowry Field,Denver,2024,713742.0
268688,Lowry Field,Denver,2025,730037.0
268688,Lowry Field,Denver,2026,746994.0
268688,Lowry Field,Denver,2027,764313.0
268688,Lowry Field,Denver,2028,782262.0
268688,Lowry Field,Denver,2029,801519.0
268688,Lowry Field,Denver,2030,822674.0
268688,Lowry Field,Denver,2031,845720.0
268688,Lowry Field,Denver,2032,869952.0
268688,Lowry Field,Denver,2033,897261.0
268688,Lowry Field,Denver,2034,928141.0
268688,Lowry Field,Denver,2035,961466.0
268689,Mar Lee,Denver,2024,432273.0
268689,Mar Lee,Denver,2025,453503.0
268689,Mar Lee,Denver,2026,480123.0
268689,Mar Lee,Denver,2027,509848.0
268689,Mar Lee,Denver,2028,542798.0
268689,Mar Lee,Denver,2029,577813.0
268689,Mar Lee,Denver,2030,613535.0
268689,Mar Lee,Denver,2031,649258.0
268689,Mar Lee,Denver,2032,684981.0
268689,Mar Lee,Denver,2033,720704.0
268689,Mar Lee,Denver,2034,756427.0
268689,Mar Lee,Denver,2035,792150.0
268702,North Capitol Hill,Denver,2024,569910.0
268702,North Capitol Hill,Denver,2025,588849.0
268702,North Capitol Hill,Denver,2026,610016.0
268702,North Capitol Hill,Denver,2027,632479.0
268702,North Capitol Hill,Denver,2028,657029.0
268702,North Capitol Hill,Denver,2029,683348.0
268702,North Capitol Hill,Denver,2030,712809.0
268702,North Capitol Hill,Denver,2031,745509.0
268702,North Capitol Hill,Denver,2032,779661.0
268702,North Capitol Hill,Denver,2033,815199.0
268702,North Capitol Hill,Denver,2034,850815.0
268702,North Capitol Hill,Denver,2035,886431.0
268703,North Park Hill,Denver,2024,566838.0
268703,North Park Hill,Denver,2025,585903.0
268703,North Park Hill,Denver,2026,605633.0
268703,North Park Hill,Denver,2027,627537.0
268703,North Park Hill,Denver,2028,651918.0
268703,North Park Hill,Denver,2029,680842.0
268703,North Park Hill,Denver,2030,714195.0
268703,North Park Hill,Denver,2031,749471.0
268703,North Park Hill,Denver,2032,785087.0
268703,North Park Hill,Denver,2033,820718.0
268703,North Park Hill,Denver,2034,856441.0
268703,North Park Hill,Denver,2035,892164.0
268704,Northeast Park Hill,Denver,2024,480185.0
268704,Northeast Park Hill,Denver,2025,500663.0
268704,Northeast Park Hill,Denver,2026,522118.0
268704,Northeast Park Hill,Denver,2027,545081.0
268704,Northeast Park Hill,Denver,2028,569697.0
268704,Northeast Park Hill,Denver,2029,597145.0
268704,Northeast Park Hill,Denver,2030,627317.0
268704,Northeast Park Hill,Denver,2031,660402.0
268704,Northeast Park Hill,Denver,2032,695441.0
268704,Northeast Park Hill,Denver,2033,731010.0
268704,Northeast Park Hill,Denver,2034,766626.0
268704,Northeast Park Hill,Denver,2035,802242.0
268712,Overland,Denver,2024,519220.0
268712,Overland,Denver,2025,540816.0
268712,Overland,Denver,2026,567579.0
268712,Overland,Denver,2027,598332.0
268712,Overland,Denver,2028,632691.0
268712,Overland,Denver,2029,668178.0
268712,Overland,Denver,2030,703794.0
268712,Overland,Denver,2031,739500.0
268712,Overland,Denver,2032,775223.0
268712,Overland,Denver,2033,810946.0
268712,Overland,Denver,2034,846669.0
268712,Overland,Denver,2035,882392.0
268720,Platt Park,Denver,2024,730669.0
268720,Platt Park,Denver,2025,753997.0
268720,Platt Park,Denver,2026,778432.0
268720,Platt Park,Denver,2027,806100.0
268720,Platt Park,Denver,2028,837396.0
268720,Platt Park,Denver,2029,871946.0
268720,Platt Park,Denver,2030,907235.0
268720,Platt Park,Denver,2031,942851.0
268720,Platt Park,Denver,2032,978534.0
268720,Platt Park,Denver,2033,1014257.0
268720,Platt Park,Denver,2034,1049980.0
268720,Platt Park,Denver,2035,1085703.0
268731,Regis,Denver,2024,528583.0
268731,Regis,Denver,2025,548128.0
268731,Regis,Denver,2026,567680.0
268731,Regis,Denver,2027,588281.0
268731,Regis,Denver,2028,610809.0
268731,Regis,Denver,2029,635086.0
268731,Regis,Denver,2030,661702.0
268731,Regis,Denver,2031,691653.0
268731,Regis,Denver,2032,725129.0
268731,Regis,Denver,2033,760348.0
268731,Regis,Denver,2034,795951.0
268731,Regis,Denver,2035,831674.0
268740,South Park Hill,Denver,2024,824692.0
268740,South Park Hill,Denver,2025,851484.0
268740,South Park Hill,Denver,2026,878999.0
268740,South Park Hill,Denver,2027,908477.0
268740,South Park Hill,Denver,2028,941065.0
268740,South Park Hill,Denver,2029,975579.0
268740,South Park Hill,Denver,2030,1010978.0
268740,South Park Hill,Denver,2031,1046595.0
268740,South Park Hill,Denver,2032,1082318.0
268740,South Park Hill,Denver,2033,1118041.0
268740,South Park Hill,Denver,2034,1153764.0
268740,South Park Hill,Denver,2035,1189487.0
268742,Southmoor Park,Denver,2024,652006.0
268742,Southmoor Park,Denver,2025,675082.0
268742,Southmoor Park,Denver,2026,699890.0
268742,Southmoor Park,Denver,2027,727849.0
268742,Southmoor Park,Denver,2028,759362.0
268742,Southmoor Park,Denver,2029,793903.0
268742,Southmoor Park,Denver,2030,829442.0
268742,Southmoor Park,Denver,2031,865165.0
268742,Southmoor Park,Denver,2032,900888.0
268742,Southmoor Park,Denver,2033,936611.0
268742,Southmoor Park,Denver,2034,972334.0
268742,Southmoor Park,Denver,2035,1008057.0
268743,Speer,Denver,2024,560679.0
268743,Speer,Denver,2025,579537.0
268743,Speer,Denver,2026,602907.0
268743,Speer,Denver,2027,629503.0
268743,Speer,Denver,2028,659423.0
268743,Speer,Denver,2029,692771.0
268743,Speer,Denver,2030,727994.0
268743,Speer,Denver,2031,763717.0
268743,Speer,Denver,2032,799440.0
268743,Speer,Denver,2033,835162.0
268743,Speer,Denver,2034,870885.0
268743,Speer,Denver,2035,906608.0
268759,Union Station,Denver,2024,729461.0
268759,Union Station,Denver,2025,748018.0
268759,Union Station,Denver,2026,769486.0
268759,Union Station,Denver,2027,793791.0
268759,Union Station,Denver,2028,821179.0
268759,Union Station,Denver,2029,851925.0
268759,Union Station,Denver,2030,885724.0
268759,Union Station,Denver,2031,920861.0
268759,Union Station,Denver,2032,956564.0
268759,Union Station,Denver,2033,992287.0
268759,Union Station,Denver,2034,1028010.0
268759,Union Station,Denver,2035,1063733.0
268760,University,Denver,2024,616365.0
268760,University,Denver,2025,638250.0
268760,University,Denver,2026,661224.0
268760,University,Denver,2027,686599.0
268760,University,Denver,2028,714397.0
268760,University,Denver,2029,746660.0
268760,University,Denver,2030,781709.0
268760,University,Denver,2031,817183.0
268760,University,Denver,2032,852747.0
268760,University,Denver,2033,888463.0
268760,University,Denver,2034,924186.0
268760,University,Denver,2035,959909.0
268761,University Hills,Denver,2024,562896.0
268761,University Hills,Denver,2025,582846.0
268761,University Hills,Denver,2026,603059.0
268761,University Hills,Denver,2027,623900.0
268761,University Hills,Denver,2028,645014.0
268761,University Hills,Denver,2029,666610.0
268761,University Hills,Denver,2030,688847.0
268761,University Hills,Denver,2031,712448.0
268761,University Hills,Denver,2032,737781.0
268761,University Hills,Denver,2033,764428.0
268761,University Hills,Denver,2034,792132.0
268761,University Hills,Denver,2035,822087.0
268762,University Park,Denver,2024,890408.0
268762,University Park,Denver,2025,917891.0
268762,University Park,Denver,2026,946978.0
268762,University Park,Denver,2027,978348.0
268762,University Park,Denver,2028,1012880.0
268762,University Park,Denver,2029,1048589.0
268762,University Park,Denver,2030,1084312.0
268762,University Park,Denver,2031,1120035.0
268762,University Park,Denver,2032,1155758.0
268762,University Park,Denver,2033,1191481.0
268762,University Park,Denver,2034,1227204.0
268762,University Park,Denver,2035,1262927.0
268768,Villa Park,Denver,2024,396792.0
268768,Villa Park,Denver,2025,415468.0
268768,Villa Park,Denver,2026,435334.0
268768,Villa Park,Denver,2027,456966.0
268768,Villa Park,Denver,2028,480758.0
268768,Villa Park,Denver,2029,507232.0
268768,Villa Park,Denver,2030,537760.0
268768,Villa Park,Denver,2031,571982.0
268768,Villa Park,Denver,2032,607092.0
268768,Villa Park,Denver,2033,642697.0
268768,Villa Park,Denver,2034,678313.0
268768,Villa Park,Denver,2035,713970.0
268771,Virginia Village,Denver,2024,598803.0
268771,Virginia Village,Denver,2025,620288.0
268771,Virginia Village,Denver,2026,642485.0
268771,Virginia Village,Denver,2027,665418.0
268771,Virginia Village,Denver,2028,688479.0
268771,Virginia Village,Denver,2029,712127.0
268771,Virginia Village,Denver,2030,736744.0
268771,Virginia Village,Denver,2031,762465.0
268771,Virginia Village,Denver,2032,789652.0
268771,Virginia Village,Denver,2033,818896.0
268771,Virginia Village,Denver,2034,850034.0
268771,Virginia Village,Denver,2035,883469.0
268772,Washington Park,Denver,2024,872565.0
268772,Washington Park,Denver,2025,891688.0
268772,Washington Park,Denver,2026,911138.0
268772,Washington Park,Denver,2027,931668.0
268772,Washington Park,Denver,2028,954522.0
268772,Washington Park,Denver,2029,979014.0
268772,Washington Park,Denver,2030,1005453.0
268772,Washington Park,Denver,2031,1034179.0
268772,Washington Park,Denver,2032,1065782.0
268772,Washington Park,Denver,2033,1100102.0
268772,Washington Park,Denver,2034,1135198.0
268772,Washington Park,Denver,2035,1170714.0
268773,Washington Park West,Denver,2024,801706.0
268773,Washington Park West,Denver,2025,826436.0
268773,Washington Park West,Denver,2026,851832.0
268773,Washington Park West,Denver,2027,879270.0
268773,Washington Park West,Denver,2028,909930.0
268773,Washington Park West,Denver,2029,943065.0
268773,Washington Park West,Denver,2030,978087.0
268773,Washington Park West,Denver,2031,1013668.0
268773,Washington Park West,Denver,2032,1049372.0
268773,Washington Park West,Denver,2033,1085094.0
268773,Washington Park West,Denver,2034,1120817.0
268773,Washington Park West,Denver,2035,1156540.0
268774,Washington Virginia Vale,Denver,2024,503348.0
268774,Washington Virginia Vale,Denver,2025,526026.0
268774,Washington Virginia Vale,Denver,2026,550046.0
268774,Washington Virginia Vale,Denver,2027,575778.0
