,Neighborhood,Date,Price,Year,Month,TimeIndex,Month_sin,Month_cos
6047,University Hills,2006-08-31,250495.54856982408,2006,8,80,-0.8660254037844384,-0.5000000000000004
6048,Cherry Creek,2006-08-31,626849.3505307628,2006,8,80,-0.8660254037844384,-0.5000000000000004
6049,Elyria Swansea,2006-08-31,155486.37690598142,2006,8,80,-0.8660254037844384,-0.5000000000000004
6050,Platt Park,2006-08-31,358509.46749282087,2006,8,80,-0.8660254037844384,-0.5000000000000004
6051,Lincoln Park,2006-08-31,196269.63164857423,2006,8,80,-0.8660254037844384,-0.5000000000000004
6052,Baker,2006-08-31,243906.1280969029,2006,8,80,-0.8660254037844384,-0.5000000000000004
6053,Montclair,2006-08-31,319973.1813963947,2006,8,80,-0.8660254037844384,-0.5000000000000004
6054,Southmoor Park,2006-08-31,334228.87473103416,2006,8,80,-0.8660254037844384,-0.5000000000000004
6055,Goldsmith,2006-08-31,202783.2027731495,2006,8,80,-0.8660254037844384,-0.5000000000000004
6056,Barnum,2006-08-31,148602.7638837045,2006,8,80,-0.8660254037844384,-0.5000000000000004
6057,City Park West,2006-08-31,313563.9319335145,2006,8,80,-0.8660254037844384,-0.5000000000000004
6058,Barnum West,2006-08-31,139505.47451582053,2006,8,80,-0.8660254037844384,-0.5000000000000004
6059,Whittier,2006-08-31,269388.94010185887,2006,8,80,-0.8660254037844384,-0.5000000000000004
6060,Regis,2006-08-31,213231.7744515942,2006,8,80,-0.8660254037844384,-0.5000000000000004
6061,Central Business District,2006-08-31,287623.6990893448,2006,8,80,-0.8660254037844384,-0.5000000000000004
6062,Cole,2006-08-31,210135.35258800167,2006,8,80,-0.8660254037844384,-0.5000000000000004
6063,Clayton,2006-08-31,184438.80810237385,2006,8,80,-0.8660254037844384,-0.5000000000000004
6064,Belcaro,2006-08-31,639829.5446277603,2006,8,80,-0.8660254037844384,-0.5000000000000004
6065,Valverde,2006-08-31,139393.71917271425,2006,8,80,-0.8660254037844384,-0.5000000000000004
6066,Cory - Merrill,2006-08-31,452028.3116599579,2006,8,80,-0.8660254037844384,-0.5000000000000004
6067,Globeville,2006-08-31,93931.0057993686,2006,8,80,-0.8660254037844384,-0.5000000000000004
6068,Indian Creek,2006-08-31,204231.7925262421,2006,8,80,-0.8660254037844384,-0.5000000000000004
6069,Jefferson Park,2006-08-31,239114.34583285952,2006,8,80,-0.8660254037844384,-0.5000000000000004
6070,City Park,2006-08-31,355681.4914443747,2006,8,80,-0.8660254037844384,-0.5000000000000004
6071,Chaffee Park,2006-08-31,142565.1467991476,2006,8,80,-0.8660254037844384,-0.5000000000000004
6072,Skyland,2006-08-31,210741.73911033,2006,8,80,-0.8660254037844384,-0.5000000000000004
6073,Overland,2006-08-31,197322.56260233684,2006,8,80,-0.8660254037844384,-0.5000000000000004
6074,Wellshire,2006-08-31,475719.2202433396,2006,8,80,-0.8660254037844384,-0.5000000000000004
6075,Country Club,2006-08-31,754079.0221532494,2006,8,80,-0.8660254037844384,-0.5000000000000004
6076,Civic Center,2006-08-31,390409.7938769566,2006,8,80,-0.8660254037844384,-0.5000000000000004
6077,Rosedale,2006-08-31,319545.4174179342,2006,8,80,-0.8660254037844384,-0.5000000000000004
6080,Gateway - Green Valley Ranch,2006-09-30,216193.24367100876,2006,9,81,-1.0,-1.8369701987210297e-16
6081,Montbello,2006-09-30,168005.80898038053,2006,9,81,-1.0,-1.8369701987210297e-16
6083,Hampden,2006-09-30,228995.2643905684,2006,9,81,-1.0,-1.8369701987210297e-16
6084,Five Points,2006-09-30,299230.9415471817,2006,9,81,-1.0,-1.8369701987210297e-16
6085,Westwood,2006-09-30,126772.46168082287,2006,9,81,-1.0,-1.8369701987210297e-16
6086,Hampden South,2006-09-30,248582.94497518137,2006,9,81,-1.0,-1.8369701987210297e-16
6087,Capitol Hill,2006-09-30,182235.83849760736,2006,9,81,-1.0,-1.8369701987210297e-16
6088,Virginia Village,2006-09-30,249320.37577010327,2006,9,81,-1.0,-1.8369701987210297e-16
6089,Washington Virginia Vale,2006-09-30,192989.119001687,2006,9,81,-1.0,-1.8369701987210297e-16
6090,Windsor,2006-09-30,93805.6363560126,2006,9,81,-1.0,-1.8369701987210297e-16
6091,Mar Lee,2006-09-30,168383.71166623724,2006,9,81,-1.0,-1.8369701987210297e-16
6092,Harvey Park,2006-09-30,177780.6262155696,2006,9,81,-1.0,-1.8369701987210297e-16
6093,Speer,2006-09-30,258853.66016980223,2006,9,81,-1.0,-1.8369701987210297e-16
6094,North Park Hill,2006-09-30,271773.2428036984,2006,9,81,-1.0,-1.8369701987210297e-16
6095,Highland,2006-09-30,286157.514130687,2006,9,81,-1.0,-1.8369701987210297e-16
6096,Congress Park,2006-09-30,359788.11592211615,2006,9,81,-1.0,-1.8369701987210297e-16
6097,East Colfax,2006-09-30,163758.26277728172,2006,9,81,-1.0,-1.8369701987210297e-16
6098,Lowry Field,2006-09-30,487977.9849636014,2006,9,81,-1.0,-1.8369701987210297e-16
6099,West Colfax,2006-09-30,210861.5093353444,2006,9,81,-1.0,-1.8369701987210297e-16
6100,Sunnyside,2006-09-30,222279.16869629856,2006,9,81,-1.0,-1.8369701987210297e-16
6101,Ruby Hill,2006-09-30,152035.82664787464,2006,9,81,-1.0,-1.8369701987210297e-16
6102,University,2006-09-30,283772.92719928664,2006,9,81,-1.0,-1.8369701987210297e-16
6104,West Highland,2006-09-30,320763.45876989927,2006,9,81,-1.0,-1.8369701987210297e-16
6105,South Park Hill,2006-09-30,421613.6722104869,2006,9,81,-1.0,-1.8369701987210297e-16
6106,Berkeley,2006-09-30,287157.8082809691,2006,9,81,-1.0,-1.8369701987210297e-16
6107,Northeast Park Hill,2006-09-30,176504.60078117574,2006,9,81,-1.0,-1.8369701987210297e-16
6108,Harvey Park South,2006-09-30,215935.94566880175,2006,9,81,-1.0,-1.8369701987210297e-16
6109,Cheesman Park,2006-09-30,224614.54309085757,2006,9,81,-1.0,-1.8369701987210297e-16
6110,Athmar Park,2006-09-30,175519.4579941274,2006,9,81,-1.0,-1.8369701987210297e-16
6111,Villa Park,2006-09-30,132681.0023589426,2006,9,81,-1.0,-1.8369701987210297e-16
6112,Fort Logan,2006-09-30,240913.59869578193,2006,9,81,-1.0,-1.8369701987210297e-16
6113,Hale,2006-09-30,275999.99624607986,2006,9,81,-1.0,-1.8369701987210297e-16
6114,Union Station,2006-09-30,450724.0453003117,2006,9,81,-1.0,-1.8369701987210297e-16
6115,College View - South Platte,2006-09-30,154704.50021331842,2006,9,81,-1.0,-1.8369701987210297e-16
6116,Bear Valley,2006-09-30,219379.0965261287,2006,9,81,-1.0,-1.8369701987210297e-16
6117,Sloan Lake,2006-09-30,301440.0223637111,2006,9,81,-1.0,-1.8369701987210297e-16
6118,University Park,2006-09-30,527425.9321584003,2006,9,81,-1.0,-1.8369701987210297e-16
6119,Hilltop,2006-09-30,656174.2359180218,2006,9,81,-1.0,-1.8369701987210297e-16
6120,Washington Park West,2006-09-30,398254.0089674643,2006,9,81,-1.0,-1.8369701987210297e-16
6121,Washington Park,2006-09-30,520469.9208207191,2006,9,81,-1.0,-1.8369701987210297e-16
6122,North Capitol Hill,2006-09-30,298933.2764839741,2006,9,81,-1.0,-1.8369701987210297e-16
6123,University Hills,2006-09-30,250363.5215033289,2006,9,81,-1.0,-1.8369701987210297e-16
6124,Cherry Creek,2006-09-30,627565.738466156,2006,9,81,-1.0,-1.8369701987210297e-16
6125,Elyria Swansea,2006-09-30,153935.0971260397,2006,9,81,-1.0,-1.8369701987210297e-16
6126,Platt Park,2006-09-30,358672.11072630045,2006,9,81,-1.0,-1.8369701987210297e-16
6127,Lincoln Park,2006-09-30,196875.99804271324,2006,9,81,-1.0,-1.8369701987210297e-16
6128,Baker,2006-09-30,243616.2589748953,2006,9,81,-1.0,-1.8369701987210297e-16
6129,Montclair,2006-09-30,320339.87200787483,2006,9,81,-1.0,-1.8369701987210297e-16
6130,Southmoor Park,2006-09-30,335879.8723493486,2006,9,81,-1.0,-1.8369701987210297e-16
6131,Goldsmith,2006-09-30,201940.10234269616,2006,9,81,-1.0,-1.8369701987210297e-16
6132,Barnum,2006-09-30,147087.89916059718,2006,9,81,-1.0,-1.8369701987210297e-16
6133,City Park West,2006-09-30,313297.3215836788,2006,9,81,-1.0,-1.8369701987210297e-16
6134,Barnum West,2006-09-30,138126.97064394833,2006,9,81,-1.0,-1.8369701987210297e-16
6135,Whittier,2006-09-30,269246.63854247745,2006,9,81,-1.0,-1.8369701987210297e-16
6136,Regis,2006-09-30,212893.0519608121,2006,9,81,-1.0,-1.8369701987210297e-16
6137,Central Business District,2006-09-30,288624.0310300842,2006,9,81,-1.0,-1.8369701987210297e-16
6138,Cole,2006-09-30,209721.37394676768,2006,9,81,-1.0,-1.8369701987210297e-16
6139,Clayton,2006-09-30,183705.74070736612,2006,9,81,-1.0,-1.8369701987210297e-16
6140,Belcaro,2006-09-30,641855.7756559456,2006,9,81,-1.0,-1.8369701987210297e-16
6141,Valverde,2006-09-30,138753.24008311937,2006,9,81,-1.0,-1.8369701987210297e-16
6142,Cory - Merrill,2006-09-30,453562.05146622984,2006,9,81,-1.0,-1.8369701987210297e-16
6143,Globeville,2006-09-30,93107.4884626524,2006,9,81,-1.0,-1.8369701987210297e-16
6144,Indian Creek,2006-09-30,203708.71917302455,2006,9,81,-1.0,-1.8369701987210297e-16
6145,Jefferson Park,2006-09-30,238517.7229750431,2006,9,81,-1.0,-1.8369701987210297e-16
6146,City Park,2006-09-30,354920.41256263125,2006,9,81,-1.0,-1.8369701987210297e-16
6147,Chaffee Park,2006-09-30,142369.84504119333,2006,9,81,-1.0,-1.8369701987210297e-16
6148,Skyland,2006-09-30,210616.56873209053,2006,9,81,-1.0,-1.8369701987210297e-16
6149,Overland,2006-09-30,197711.39539618697,2006,9,81,-1.0,-1.8369701987210297e-16
