,RegionID,Neighborhood,City,Year,Quarter,Value
1633,268633,Chaffee Park,Denver,2004,2,144940.11
1634,268633,Chaffee Park,Denver,2004,3,146394.57
1635,268633,Chaffee Park,Denver,2004,4,145952.71
1636,268633,Chaffee Park,Denver,2005,1,147407.71
1637,268633,Chaffee Park,Denver,2005,2,147087.45
1638,268633,Chaffee Park,Denver,2005,3,146653.33
1639,268633,Chaffee Park,Denver,2005,4,145336.01
1640,268633,Chaffee Park,Denver,2006,1,144180.13
1641,268633,Chaffee Park,Denver,2006,2,143590.16
1642,268633,Chaffee Park,Denver,2006,3,142563.71
1643,268633,Chaffee Park,Denver,2006,4,142399.66
1644,268633,Chaffee Park,Denver,2007,1,141533.93
1645,268633,Chaffee Park,Denver,2007,2,141347.98
1646,268633,Chaffee Park,Denver,2007,3,140707.61
1647,268633,Chaffee Park,Denver,2007,4,138611.9
1648,268633,Chaffee Park,Denver,2008,1,135155.86
1649,268633,Chaffee Park,Denver,2008,2,131169.26
1650,268633,Chaffee Park,Denver,2008,3,127216.95
1651,268633,Chaffee Park,Denver,2008,4,128449.68
1652,268633,Chaffee Park,Denver,2009,1,130998.34
1653,268633,Chaffee Park,Denver,2009,2,133801.49
1654,268633,Chaffee Park,Denver,2009,3,136975.35
1655,268633,Chaffee Park,Denver,2009,4,137978.2
1656,268633,Chaffee Park,Denver,2010,1,143025.4
1657,268633,Chaffee Park,Denver,2010,2,143009.88
1658,268633,Chaffee Park,Denver,2010,3,139765.71
1659,268633,Chaffee Park,Denver,2010,4,138698.83
1660,268633,Chaffee Park,Denver,2011,1,137600.06
1661,268633,Chaffee Park,Denver,2011,2,135380.3
1662,268633,Chaffee Park,Denver,2011,3,133028.7
1663,268633,Chaffee Park,Denver,2011,4,133966.92
1664,268633,Chaffee Park,Denver,2012,1,134757.83
1665,268633,Chaffee Park,Denver,2012,2,139641.29
1666,268633,Chaffee Park,Denver,2012,3,150941.13
1667,268633,Chaffee Park,Denver,2012,4,160104.23
1668,268633,Chaffee Park,Denver,2013,1,165458.05
1669,268633,Chaffee Park,Denver,2013,2,170496.88
1670,268633,Chaffee Park,Denver,2013,3,178245.47
1671,268633,Chaffee Park,Denver,2013,4,184572.72
1672,268633,Chaffee Park,Denver,2014,1,188336.88
1673,268633,Chaffee Park,Denver,2014,2,195016.16
1674,268633,Chaffee Park,Denver,2014,3,204484.23
1675,268633,Chaffee Park,Denver,2014,4,215101.36
1676,268633,Chaffee Park,Denver,2015,1,226302.43
1677,268633,Chaffee Park,Denver,2015,2,242058.95
1678,268633,Chaffee Park,Denver,2015,3,256099.82
1679,268633,Chaffee Park,Denver,2015,4,265418.95
1680,268633,Chaffee Park,Denver,2016,1,271135.87
1681,268633,Chaffee Park,Denver,2016,2,282052.97
1682,268633,Chaffee Park,Denver,2016,3,292263.25
1683,268633,Chaffee Park,Denver,2016,4,298271.09
1684,268633,Chaffee Park,Denver,2017,1,305647.57
1685,268633,Chaffee Park,Denver,2017,2,317420.82
1686,268633,Chaffee Park,Denver,2017,3,323106.21
1687,268633,Chaffee Park,Denver,2017,4,328669.2
1688,268633,Chaffee Park,Denver,2018,1,338910.06
1689,268633,Chaffee Park,Denver,2018,2,346941.31
1690,268633,Chaffee Park,Denver,2018,3,351214.34
1691,268633,Chaffee Park,Denver,2018,4,355445.96
1692,268633,Chaffee Park,Denver,2019,1,360383.87
1693,268633,Chaffee Park,Denver,2019,2,360955.7
1694,268633,Chaffee Park,Denver,2019,3,358746.86
1695,268633,Chaffee Park,Denver,2019,4,360945.55
1696,268633,Chaffee Park,Denver,2020,1,367650.5
1697,268633,Chaffee Park,Denver,2020,2,372425.07
1698,268633,Chaffee Park,Denver,2020,3,374781.38
1699,268633,Chaffee Park,Denver,2020,4,390884.89
1700,268633,Chaffee Park,Denver,2021,1,408143.42
1701,268633,Chaffee Park,Denver,2021,2,431150.57
1702,268633,Chaffee Park,Denver,2021,3,443635.39
1703,268633,Chaffee Park,Denver,2021,4,445375.77
1704,268633,Chaffee Park,Denver,2022,1,466781.7
1705,268633,Chaffee Park,Denver,2022,2,499980.49
1706,268633,Chaffee Park,Denver,2022,3,501140.62
1707,268633,Chaffee Park,Denver,2022,4,486851.94
1708,268633,Chaffee Park,Denver,2023,1,477483.77
1709,268633,Chaffee Park,Denver,2023,2,473160.86
1710,268633,Chaffee Park,Denver,2023,3,477397.27
1711,268633,Chaffee Park,Denver,2023,4,481305.08
1712,268633,Chaffee Park,Denver,2024,1,479882.99
1713,268633,Chaffee Park,Denver,2024,2,480474.64
1714,268633,Chaffee Park,Denver,2024,3,479090.44
1715,268633,Chaffee Park,Denver,2024,4,477329.74
1716,268633,Chaffee Park,Denver,2025,1,478183.55
1717,268635,Cherry Creek,Denver,2000,1,437160.1
1718,268635,Cherry Creek,Denver,2000,2,452024.8
1719,268635,Cherry Creek,Denver,2000,3,469997.22
1720,268635,Cherry Creek,Denver,2000,4,485754.98
1721,268635,Cherry Creek,Denver,2001,1,500354.8
1722,268635,Cherry Creek,Denver,2001,2,514578.63
1723,268635,Cherry Creek,Denver,2001,3,525242.59
1724,268635,Cherry Creek,Denver,2001,4,537119.07
1725,268635,Cherry Creek,Denver,2002,1,543743.81
1726,268635,Cherry Creek,Denver,2002,2,547023.03
1727,268635,Cherry Creek,Denver,2002,3,547213.36
1728,268635,Cherry Creek,Denver,2002,4,550222.45
1729,268635,Cherry Creek,Denver,2003,1,552781.38
1730,268635,Cherry Creek,Denver,2003,2,549381.75
1731,268635,Cherry Creek,Denver,2003,3,547500.96
1732,268635,Cherry Creek,Denver,2003,4,552290.56
1733,268635,Cherry Creek,Denver,2004,1,556142.57
1734,268635,Cherry Creek,Denver,2004,2,562501.56
1735,268635,Cherry Creek,Denver,2004,3,565571.02
1736,268635,Cherry Creek,Denver,2004,4,567676.53
1737,268635,Cherry Creek,Denver,2005,1,573461.87
1738,268635,Cherry Creek,Denver,2005,2,580665.21
1739,268635,Cherry Creek,Denver,2005,3,591567.1
1740,268635,Cherry Creek,Denver,2005,4,599045.31
1741,268635,Cherry Creek,Denver,2006,1,604822.33
1742,268635,Cherry Creek,Denver,2006,2,616581.66
1743,268635,Cherry Creek,Denver,2006,3,626220.96
1744,268635,Cherry Creek,Denver,2006,4,628567.86
1745,268635,Cherry Creek,Denver,2007,1,627554.69
1746,268635,Cherry Creek,Denver,2007,2,633461.67
1747,268635,Cherry Creek,Denver,2007,3,642202.67
1748,268635,Cherry Creek,Denver,2007,4,640104.41
1749,268635,Cherry Creek,Denver,2008,1,631694.6
1750,268635,Cherry Creek,Denver,2008,2,626722.27
1751,268635,Cherry Creek,Denver,2008,3,612577.97
1752,268635,Cherry Creek,Denver,2008,4,600042.05
1753,268635,Cherry Creek,Denver,2009,1,587252.15
1754,268635,Cherry Creek,Denver,2009,2,583229.07
1755,268635,Cherry Creek,Denver,2009,3,581254.27
1756,268635,Cherry Creek,Denver,2009,4,568732.74
1757,268635,Cherry Creek,Denver,2010,1,569445.73
1758,268635,Cherry Creek,Denver,2010,2,559558.17
1759,268635,Cherry Creek,Denver,2010,3,544098.96
1760,268635,Cherry Creek,Denver,2010,4,535033.35
1761,268635,Cherry Creek,Denver,2011,1,530555.57
1762,268635,Cherry Creek,Denver,2011,2,526520.43
1763,268635,Cherry Creek,Denver,2011,3,518513.6
1764,268635,Cherry Creek,Denver,2011,4,526985.21
1765,268635,Cherry Creek,Denver,2012,1,533312.03
1766,268635,Cherry Creek,Denver,2012,2,530203.82
1767,268635,Cherry Creek,Denver,2012,3,537015.35
1768,268635,Cherry Creek,Denver,2012,4,553651.99
1769,268635,Cherry Creek,Denver,2013,1,575049.33
1770,268635,Cherry Creek,Denver,2013,2,590045.79
1771,268635,Cherry Creek,Denver,2013,3,607101.08
1772,268635,Cherry Creek,Denver,2013,4,623142.08
1773,268635,Cherry Creek,Denver,2014,1,638885.32
1774,268635,Cherry Creek,Denver,2014,2,650950.71
1775,268635,Cherry Creek,Denver,2014,3,661626.65
1776,268635,Cherry Creek,Denver,2014,4,674571.0
1777,268635,Cherry Creek,Denver,2015,1,701764.35
1778,268635,Cherry Creek,Denver,2015,2,726547.23
1779,268635,Cherry Creek,Denver,2015,3,742600.03
1780,268635,Cherry Creek,Denver,2015,4,756148.0
1781,268635,Cherry Creek,Denver,2016,1,764233.68
1782,268635,Cherry Creek,Denver,2016,2,774361.43
1783,268635,Cherry Creek,Denver,2016,3,781983.17
1784,268635,Cherry Creek,Denver,2016,4,787282.24
1785,268635,Cherry Creek,Denver,2017,1,797565.72
1786,268635,Cherry Creek,Denver,2017,2,813259.14
1787,268635,Cherry Creek,Denver,2017,3,826015.23
1788,268635,Cherry Creek,Denver,2017,4,836543.44
1789,268635,Cherry Creek,Denver,2018,1,849884.44
1790,268635,Cherry Creek,Denver,2018,2,866146.67
1791,268635,Cherry Creek,Denver,2018,3,881186.94
1792,268635,Cherry Creek,Denver,2018,4,886218.62
1793,268635,Cherry Creek,Denver,2019,1,889133.53
1794,268635,Cherry Creek,Denver,2019,2,897447.35
1795,268635,Cherry Creek,Denver,2019,3,896103.07
1796,268635,Cherry Creek,Denver,2019,4,896329.73
1797,268635,Cherry Creek,Denver,2020,1,907515.26
1798,268635,Cherry Creek,Denver,2020,2,926513.12
1799,268635,Cherry Creek,Denver,2020,3,914571.3
1800,268635,Cherry Creek,Denver,2020,4,924550.39
1801,268635,Cherry Creek,Denver,2021,1,944821.98
1802,268635,Cherry Creek,Denver,2021,2,982906.5
1803,268635,Cherry Creek,Denver,2021,3,1031294.73
1804,268635,Cherry Creek,Denver,2021,4,1065562.67
1805,268635,Cherry Creek,Denver,2022,1,1112564.74
1806,268635,Cherry Creek,Denver,2022,2,1181755.64
1807,268635,Cherry Creek,Denver,2022,3,1189750.89
1808,268635,Cherry Creek,Denver,2022,4,1158087.7
1809,268635,Cherry Creek,Denver,2023,1,1145394.35
1810,268635,Cherry Creek,Denver,2023,2,1145920.87
1811,268635,Cherry Creek,Denver,2023,3,1153320.67
1812,268635,Cherry Creek,Denver,2023,4,1155692.05
1813,268635,Cherry Creek,Denver,2024,1,1149126.18
1814,268635,Cherry Creek,Denver,2024,2,1152412.37
1815,268635,Cherry Creek,Denver,2024,3,1145522.96
1816,268635,Cherry Creek,Denver,2024,4,1144421.2
1817,268635,Cherry Creek,Denver,2025,1,1146420.04
1818,268636,City Park,Denver,2000,1,229670.91
1819,268636,City Park,Denver,2000,2,239788.95
1820,268636,City Park,Denver,2000,3,251137.29
1821,268636,City Park,Denver,2000,4,258843.82
1822,268636,City Park,Denver,2001,1,267722.02
1823,268636,City Park,Denver,2001,2,276903.82
1824,268636,City Park,Denver,2001,3,284982.22
1825,268636,City Park,Denver,2001,4,295738.32
1826,268636,City Park,Denver,2002,1,301319.3
1827,268636,City Park,Denver,2002,2,303454.01
1828,268636,City Park,Denver,2002,3,300192.04
1829,268636,City Park,Denver,2002,4,299175.81
1830,268636,City Park,Denver,2003,1,296422.64
1831,268636,City Park,Denver,2003,2,297968.19
1832,268636,City Park,Denver,2003,3,301943.22
1833,268636,City Park,Denver,2003,4,307682.59
1834,268636,City Park,Denver,2004,1,313015.8
1835,268636,City Park,Denver,2004,2,318925.19
1836,268636,City Park,Denver,2004,3,319513.01
1837,268636,City Park,Denver,2004,4,319265.37
1838,268636,City Park,Denver,2005,1,322619.54
1839,268636,City Park,Denver,2005,2,326705.17
1840,268636,City Park,Denver,2005,3,334921.83
1841,268636,City Park,Denver,2005,4,339848.48
1842,268636,City Park,Denver,2006,1,343320.53
1843,268636,City Park,Denver,2006,2,351200.75
1844,268636,City Park,Denver,2006,3,355325.78
1845,268636,City Park,Denver,2006,4,355509.14
1846,268636,City Park,Denver,2007,1,355448.28
1847,268636,City Park,Denver,2007,2,354157.06
1848,268636,City Park,Denver,2007,3,354769.07
1849,268636,City Park,Denver,2007,4,353765.25
1850,268636,City Park,Denver,2008,1,353878.56
1851,268636,City Park,Denver,2008,2,354753.97
1852,268636,City Park,Denver,2008,3,351377.57
1853,268636,City Park,Denver,2008,4,348927.84
1854,268636,City Park,Denver,2009,1,344643.37
1855,268636,City Park,Denver,2009,2,345946.11
1856,268636,City Park,Denver,2009,3,351685.69
1857,268636,City Park,Denver,2009,4,346379.03
1858,268636,City Park,Denver,2010,1,351330.48
1859,268636,City Park,Denver,2010,2,351839.27
1860,268636,City Park,Denver,2010,3,342693.83
1861,268636,City Park,Denver,2010,4,337191.47
1862,268636,City Park,Denver,2011,1,336815.77
1863,268636,City Park,Denver,2011,2,332254.15
1864,268636,City Park,Denver,2011,3,322829.63
1865,268636,City Park,Denver,2011,4,324737.61
1866,268636,City Park,Denver,2012,1,327687.7
1867,268636,City Park,Denver,2012,2,328378.28
1868,268636,City Park,Denver,2012,3,335794.71
1869,268636,City Park,Denver,2012,4,349469.85
1870,268636,City Park,Denver,2013,1,361445.35
1871,268636,City Park,Denver,2013,2,368173.42
1872,268636,City Park,Denver,2013,3,378842.24
1873,268636,City Park,Denver,2013,4,391349.13
1874,268636,City Park,Denver,2014,1,401020.64
1875,268636,City Park,Denver,2014,2,404751.02
1876,268636,City Park,Denver,2014,3,411683.42
1877,268636,City Park,Denver,2014,4,423044.83
1878,268636,City Park,Denver,2015,1,441240.58
1879,268636,City Park,Denver,2015,2,456084.78
1880,268636,City Park,Denver,2015,3,466506.7
1881,268636,City Park,Denver,2015,4,479379.65
1882,268636,City Park,Denver,2016,1,488965.39
1883,268636,City Park,Denver,2016,2,497071.11
1884,268636,City Park,Denver,2016,3,504756.59
1885,268636,City Park,Denver,2016,4,516926.65
1886,268636,City Park,Denver,2017,1,530057.62
1887,268636,City Park,Denver,2017,2,539703.87
1888,268636,City Park,Denver,2017,3,543330.5
1889,268636,City Park,Denver,2017,4,552377.96
1890,268636,City Park,Denver,2018,1,565391.18
1891,268636,City Park,Denver,2018,2,581428.4
1892,268636,City Park,Denver,2018,3,592985.55
1893,268636,City Park,Denver,2018,4,592944.35
1894,268636,City Park,Denver,2019,1,590202.44
1895,268636,City Park,Denver,2019,2,599363.06
1896,268636,City Park,Denver,2019,3,608879.81
1897,268636,City Park,Denver,2019,4,611770.41
1898,268636,City Park,Denver,2020,1,616666.69
1899,268636,City Park,Denver,2020,2,626007.17
1900,268636,City Park,Denver,2020,3,625264.82
1901,268636,City Park,Denver,2020,4,643889.45
1902,268636,City Park,Denver,2021,1,665193.5
1903,268636,City Park,Denver,2021,2,693930.77
1904,268636,City Park,Denver,2021,3,714218.59
1905,268636,City Park,Denver,2021,4,724719.25
1906,268636,City Park,Denver,2022,1,751143.47
1907,268636,City Park,Denver,2022,2,796917.72
1908,268636,City Park,Denver,2022,3,798818.66
1909,268636,City Park,Denver,2022,4,774367.23
1910,268636,City Park,Denver,2023,1,758048.11
1911,268636,City Park,Denver,2023,2,751800.07
1912,268636,City Park,Denver,2023,3,754226.99
1913,268636,City Park,Denver,2023,4,753990.17
1914,268636,City Park,Denver,2024,1,749101.31
1915,268636,City Park,Denver,2024,2,749334.42
1916,268636,City Park,Denver,2024,3,743065.76
1917,268636,City Park,Denver,2024,4,739037.43
1918,268636,City Park,Denver,2025,1,734070.45
1919,268637,City Park West,Denver,2000,1,205016.44
1920,268637,City Park West,Denver,2000,2,214533.45
1921,268637,City Park West,Denver,2000,3,227601.3
1922,268637,City Park West,Denver,2000,4,235650.11
1923,268637,City Park West,Denver,2001,1,244261.76
1924,268637,City Park West,Denver,2001,2,252131.27
1925,268637,City Park West,Denver,2001,3,257906.7
1926,268637,City Park West,Denver,2001,4,262692.87
1927,268637,City Park West,Denver,2002,1,265726.49
1928,268637,City Park West,Denver,2002,2,268159.49
1929,268637,City Park West,Denver,2002,3,268541.61
1930,268637,City Park West,Denver,2002,4,269898.55
1931,268637,City Park West,Denver,2003,1,270365.02
1932,268637,City Park West,Denver,2003,2,268853.14
1933,268637,City Park West,Denver,2003,3,269768.57
1934,268637,City Park West,Denver,2003,4,272786.88
1935,268637,City Park West,Denver,2004,1,276279.06
1936,268637,City Park West,Denver,2004,2,280925.79
1937,268637,City Park West,Denver,2004,3,284965.63
1938,268637,City Park West,Denver,2004,4,288290.87
1939,268637,City Park West,Denver,2005,1,293391.15
1940,268637,City Park West,Denver,2005,2,296884.74
1941,268637,City Park West,Denver,2005,3,299944.95
1942,268637,City Park West,Denver,2005,4,302106.42
1943,268637,City Park West,Denver,2006,1,305739.06
1944,268637,City Park West,Denver,2006,2,310278.62
1945,268637,City Park West,Denver,2006,3,313198.84
1946,268637,City Park West,Denver,2006,4,312030.79
1947,268637,City Park West,Denver,2007,1,311068.4
1948,268637,City Park West,Denver,2007,2,312633.05
1949,268637,City Park West,Denver,2007,3,314466.77
1950,268637,City Park West,Denver,2007,4,312949.78
1951,268637,City Park West,Denver,2008,1,308386.74
1952,268637,City Park West,Denver,2008,2,307561.77
1953,268637,City Park West,Denver,2008,3,301978.76
1954,268637,City Park West,Denver,2008,4,297546.91
1955,268637,City Park West,Denver,2009,1,294948.3
1956,268637,City Park West,Denver,2009,2,298371.21
1957,268637,City Park West,Denver,2009,3,300840.96
1958,268637,City Park West,Denver,2009,4,293293.64
1959,268637,City Park West,Denver,2010,1,295152.14
1960,268637,City Park West,Denver,2010,2,294804.87
1961,268637,City Park West,Denver,2010,3,285709.07
1962,268637,City Park West,Denver,2010,4,279920.24
1963,268637,City Park West,Denver,2011,1,279059.89
1964,268637,City Park West,Denver,2011,2,278434.48
1965,268637,City Park West,Denver,2011,3,273225.89
1966,268637,City Park West,Denver,2011,4,275643.93
1967,268637,City Park West,Denver,2012,1,278472.28
1968,268637,City Park West,Denver,2012,2,281495.6
1969,268637,City Park West,Denver,2012,3,289939.03
1970,268637,City Park West,Denver,2012,4,301595.75
1971,268637,City Park West,Denver,2013,1,311382.42
1972,268637,City Park West,Denver,2013,2,318310.5
1973,268637,City Park West,Denver,2013,3,330782.14
1974,268637,City Park West,Denver,2013,4,341511.63
1975,268637,City Park West,Denver,2014,1,351665.8
1976,268637,City Park West,Denver,2014,2,358539.49
1977,268637,City Park West,Denver,2014,3,364097.8
1978,268637,City Park West,Denver,2014,4,374592.66
1979,268637,City Park West,Denver,2015,1,391089.21
1980,268637,City Park West,Denver,2015,2,404446.83
1981,268637,City Park West,Denver,2015,3,417920.15
1982,268637,City Park West,Denver,2015,4,433268.52
1983,268637,City Park West,Denver,2016,1,444340.84
1984,268637,City Park West,Denver,2016,2,452732.73
1985,268637,City Park West,Denver,2016,3,461548.39
1986,268637,City Park West,Denver,2016,4,469758.94
1987,268637,City Park West,Denver,2017,1,476912.9
1988,268637,City Park West,Denver,2017,2,484081.79
1989,268637,City Park West,Denver,2017,3,491120.51
1990,268637,City Park West,Denver,2017,4,498351.54
1991,268637,City Park West,Denver,2018,1,505092.6
1992,268637,City Park West,Denver,2018,2,515988.06
1993,268637,City Park West,Denver,2018,3,525019.53
1994,268637,City Park West,Denver,2018,4,528107.89
1995,268637,City Park West,Denver,2019,1,533334.59
1996,268637,City Park West,Denver,2019,2,537360.58
1997,268637,City Park West,Denver,2019,3,535984.53
1998,268637,City Park West,Denver,2019,4,537219.11
1999,268637,City Park West,Denver,2020,1,542178.68
2000,268637,City Park West,Denver,2020,2,549472.41
2001,268637,City Park West,Denver,2020,3,547952.53
2002,268637,City Park West,Denver,2020,4,559829.04
2003,268637,City Park West,Denver,2021,1,572091.75
2004,268637,City Park West,Denver,2021,2,597317.61
2005,268637,City Park West,Denver,2021,3,621033.37
2006,268637,City Park West,Denver,2021,4,635456.72
2007,268637,City Park West,Denver,2022,1,655035.89
2008,268637,City Park West,Denver,2022,2,688781.85
2009,268637,City Park West,Denver,2022,3,688860.59
2010,268637,City Park West,Denver,2022,4,667272.09
2011,268637,City Park West,Denver,2023,1,653734.14
2012,268637,City Park West,Denver,2023,2,649702.87
2013,268637,City Park West,Denver,2023,3,650083.04
2014,268637,City Park West,Denver,2023,4,650157.16
2015,268637,City Park West,Denver,2024,1,646220.11
2016,268637,City Park West,Denver,2024,2,644337.12
2017,268637,City Park West,Denver,2024,3,635428.27
2018,268637,City Park West,Denver,2024,4,629159.33
2019,268637,City Park West,Denver,2025,1,624289.13
2020,268638,Civic Center,Denver,2000,1,
2021,268638,Civic Center,Denver,2000,2,
2022,268638,Civic Center,Denver,2000,3,
2023,268638,Civic Center,Denver,2000,4,
2024,268638,Civic Center,Denver,2001,1,
2025,268638,Civic Center,Denver,2001,2,
2026,268638,Civic Center,Denver,2001,3,
2027,268638,Civic Center,Denver,2001,4,
2028,268638,Civic Center,Denver,2002,1,362239.02
2029,268638,Civic Center,Denver,2002,2,363702.18
2030,268638,Civic Center,Denver,2002,3,362769.18
2031,268638,Civic Center,Denver,2002,4,365313.97
2032,268638,Civic Center,Denver,2003,1,362201.53
2033,268638,Civic Center,Denver,2003,2,357843.03
2034,268638,Civic Center,Denver,2003,3,358493.45
2035,268638,Civic Center,Denver,2003,4,363111.96
2036,268638,Civic Center,Denver,2004,1,365685.77
2037,268638,Civic Center,Denver,2004,2,369885.99
2038,268638,Civic Center,Denver,2004,3,366687.09
2039,268638,Civic Center,Denver,2004,4,363498.06
2040,268638,Civic Center,Denver,2005,1,366794.19
2041,268638,Civic Center,Denver,2005,2,371691.49
2042,268638,Civic Center,Denver,2005,3,375727.5
2043,268638,Civic Center,Denver,2005,4,379602.1
2044,268638,Civic Center,Denver,2006,1,379041.53
2045,268638,Civic Center,Denver,2006,2,385233.33
2046,268638,Civic Center,Denver,2006,3,390480.36
2047,268638,Civic Center,Denver,2006,4,392338.67
2048,268638,Civic Center,Denver,2007,1,387804.26
2049,268638,Civic Center,Denver,2007,2,387576.85
2050,268638,Civic Center,Denver,2007,3,390515.65
2051,268638,Civic Center,Denver,2007,4,386598.19
2052,268638,Civic Center,Denver,2008,1,380681.28
2053,268638,Civic Center,Denver,2008,2,377111.93
2054,268638,Civic Center,Denver,2008,3,376122.36
2055,268638,Civic Center,Denver,2008,4,373278.93
2056,268638,Civic Center,Denver,2009,1,371775.55
2057,268638,Civic Center,Denver,2009,2,369090.86
2058,268638,Civic Center,Denver,2009,3,363430.8
2059,268638,Civic Center,Denver,2009,4,356981.49
2060,268638,Civic Center,Denver,2010,1,354921.35
2061,268638,Civic Center,Denver,2010,2,350189.89
2062,268638,Civic Center,Denver,2010,3,339757.18
2063,268638,Civic Center,Denver,2010,4,335031.99
2064,268638,Civic Center,Denver,2011,1,332722.19
2065,268638,Civic Center,Denver,2011,2,330418.27
2066,268638,Civic Center,Denver,2011,3,328433.03
2067,268638,Civic Center,Denver,2011,4,325803.16
2068,268638,Civic Center,Denver,2012,1,324777.05
2069,268638,Civic Center,Denver,2012,2,326578.79
2070,268638,Civic Center,Denver,2012,3,340778.68
2071,268638,Civic Center,Denver,2012,4,354588.82
2072,268638,Civic Center,Denver,2013,1,365899.89
2073,268638,Civic Center,Denver,2013,2,371668.66
2074,268638,Civic Center,Denver,2013,3,378428.99
2075,268638,Civic Center,Denver,2013,4,386604.0
2076,268638,Civic Center,Denver,2014,1,396810.24
2077,268638,Civic Center,Denver,2014,2,401954.75
2078,268638,Civic Center,Denver,2014,3,409052.88
2079,268638,Civic Center,Denver,2014,4,421904.85
2080,268638,Civic Center,Denver,2015,1,434751.62
2081,268638,Civic Center,Denver,2015,2,448037.89
2082,268638,Civic Center,Denver,2015,3,459778.4
2083,268638,Civic Center,Denver,2015,4,474034.97
2084,268638,Civic Center,Denver,2016,1,482338.58
2085,268638,Civic Center,Denver,2016,2,486691.51
2086,268638,Civic Center,Denver,2016,3,493700.21
2087,268638,Civic Center,Denver,2016,4,498227.52
2088,268638,Civic Center,Denver,2017,1,504439.51
2089,268638,Civic Center,Denver,2017,2,511555.38
2090,268638,Civic Center,Denver,2017,3,514077.2
2091,268638,Civic Center,Denver,2017,4,515033.25
2092,268638,Civic Center,Denver,2018,1,518329.08
2093,268638,Civic Center,Denver,2018,2,528544.06
2094,268638,Civic Center,Denver,2018,3,539617.55
2095,268638,Civic Center,Denver,2018,4,547377.7
2096,268638,Civic Center,Denver,2019,1,552009.64
2097,268638,Civic Center,Denver,2019,2,557011.01
2098,268638,Civic Center,Denver,2019,3,553648.69
2099,268638,Civic Center,Denver,2019,4,551532.29
2100,268638,Civic Center,Denver,2020,1,561413.25
2101,268638,Civic Center,Denver,2020,2,576408.28
2102,268638,Civic Center,Denver,2020,3,564347.44
2103,268638,Civic Center,Denver,2020,4,561145.76
2104,268638,Civic Center,Denver,2021,1,563747.74
2105,268638,Civic Center,Denver,2021,2,574108.83
2106,268638,Civic Center,Denver,2021,3,593325.38
2107,268638,Civic Center,Denver,2021,4,608910.78
2108,268638,Civic Center,Denver,2022,1,623598.91
2109,268638,Civic Center,Denver,2022,2,644298.25
2110,268638,Civic Center,Denver,2022,3,643320.22
2111,268638,Civic Center,Denver,2022,4,627379.94
2112,268638,Civic Center,Denver,2023,1,613360.16
2113,268638,Civic Center,Denver,2023,2,601488.23
2114,268638,Civic Center,Denver,2023,3,605907.72
2115,268638,Civic Center,Denver,2023,4,607852.63
2116,268638,Civic Center,Denver,2024,1,605305.96
2117,268638,Civic Center,Denver,2024,2,601320.71
2118,268638,Civic Center,Denver,2024,3,591636.36
2119,268638,Civic Center,Denver,2024,4,585217.43
2120,268638,Civic Center,Denver,2025,1,581449.81
2121,268643,Congress Park,Denver,2000,1,247793.94
2122,268643,Congress Park,Denver,2000,2,257519.69
2123,268643,Congress Park,Denver,2000,3,268342.79
2124,268643,Congress Park,Denver,2000,4,277206.12
2125,268643,Congress Park,Denver,2001,1,287141.96
2126,268643,Congress Park,Denver,2001,2,296127.67
2127,268643,Congress Park,Denver,2001,3,302391.01
2128,268643,Congress Park,Denver,2001,4,309941.97
2129,268643,Congress Park,Denver,2002,1,312468.34
2130,268643,Congress Park,Denver,2002,2,313479.98
2131,268643,Congress Park,Denver,2002,3,311082.15
2132,268643,Congress Park,Denver,2002,4,312166.62
2133,268643,Congress Park,Denver,2003,1,313409.45
2134,268643,Congress Park,Denver,2003,2,312181.1
2135,268643,Congress Park,Denver,2003,3,314613.6
2136,268643,Congress Park,Denver,2003,4,317554.84
2137,268643,Congress Park,Denver,2004,1,318827.71
2138,268643,Congress Park,Denver,2004,2,323315.74
2139,268643,Congress Park,Denver,2004,3,323177.15
2140,268643,Congress Park,Denver,2004,4,323493.11
2141,268643,Congress Park,Denver,2005,1,328798.63
2142,268643,Congress Park,Denver,2005,2,333100.66
2143,268643,Congress Park,Denver,2005,3,340075.64
2144,268643,Congress Park,Denver,2005,4,345949.29
2145,268643,Congress Park,Denver,2006,1,349785.73
2146,268643,Congress Park,Denver,2006,2,355609.97
2147,268643,Congress Park,Denver,2006,3,359354.03
2148,268643,Congress Park,Denver,2006,4,360610.57
2149,268643,Congress Park,Denver,2007,1,358310.42
2150,268643,Congress Park,Denver,2007,2,358788.65
2151,268643,Congress Park,Denver,2007,3,360639.2
2152,268643,Congress Park,Denver,2007,4,357849.25
2153,268643,Congress Park,Denver,2008,1,353290.97
2154,268643,Congress Park,Denver,2008,2,353233.06
2155,268643,Congress Park,Denver,2008,3,350070.62
2156,268643,Congress Park,Denver,2008,4,345262.01
2157,268643,Congress Park,Denver,2009,1,338895.63
2158,268643,Congress Park,Denver,2009,2,339446.15
2159,268643,Congress Park,Denver,2009,3,342719.36
2160,268643,Congress Park,Denver,2009,4,342223.36
2161,268643,Congress Park,Denver,2010,1,349946.24
2162,268643,Congress Park,Denver,2010,2,349642.1
2163,268643,Congress Park,Denver,2010,3,339823.0
2164,268643,Congress Park,Denver,2010,4,334922.38
2165,268643,Congress Park,Denver,2011,1,335118.77
2166,268643,Congress Park,Denver,2011,2,333945.49
2167,268643,Congress Park,Denver,2011,3,332157.04
